,Store Number,City_x,2015 Sales,2015 Sales mean,County Number_x,Price per Liter mean_x,Zip Code_x,2015 Volume Sold (Liters),2015 Volume Sold (Liters) mean,2015 Margin mean,2015 q1 Sales,2015 q1 Sales mean,2015 q1 Volume Sold (Liters),2015 q1 Volume Sold (Liters) mean,2015 q1 Margin mean,City,2016 q1 Sales,2016 q1 Sales mean,County Number,Price per Liter mean,Zip Code,2016 q1 Volume Sold (Liters),2016 q1 Volume Sold (Liters) mean,2016 q1 Margin mean,15-16 q1 Sales Growth,2016 Predicted Sales
1021,4891,SIBLEY,199669.54,100.639889113,72,16.1435922033,51249,15276.17,7.69968245968,33.6676108871,49244.44,104.99880597,3706.24,7.90243070362,35.0936034115,SIBLEY,46083.74,98.4695299145,72.0,15.9453426435,51249,3551.15,7.58792735043,32.9085470085,-3160.7,207378.478707
1022,4892,DAVENPORT,129922.0,48.6053123831,82,21.8317117072,52802,7703.15,2.88183688739,16.2150243172,30376.78,56.7790280374,1779.94,3.32699065421,18.9426542056,DAVENPORT,27395.03,25.248875576,82.0,20.654983397,52802,1699.1,1.56599078341,8.42274654378,-2981.75,128174.464115
1023,4893,WEST DES MOINES,52191.75,85.8416940789,77,15.1003344298,50265,3982.95,6.55090460526,28.7133059211,11161.98,88.5871428571,816.0,6.47619047619,29.6280952381,WEST DES MOINES,10880.22,78.2749640288,77.0,14.667327852,50265,866.85,6.23633093525,26.1397122302,-281.76,58183.5844755
1024,4895,CEDAR RAPIDS,114424.05,84.884310089,57,23.9695428389,52402,6036.44,4.47807121662,28.3161275964,22860.13,83.1277454545,1257.12,4.57134545455,27.7406545455,CEDAR RAPIDS,41473.72,89.9646854664,57.0,23.6982021485,52402,2001.83,4.34236442516,30.0179826464,18613.59,187840.90274
1025,4896,HARPERS FERRY,26183.17,84.1902572347,3,19.6518273376,52146,2133.78,6.86102893891,28.3192282958,1058.04,117.56,105.75,11.75,39.1966666667,HARPERS FERRY,2007.96,143.425714286,3.0,14.1971428571,52146,215.5,15.3928571429,48.4785714286,949.92,20582.347659
1026,4897,BURLINGTON,221898.93,135.469432234,29,20.2686672423,52601,12884.62,7.86606837607,45.2046398046,47207.78,137.632011662,2657.5,7.74781341108,45.9173760933,BURLINGTON,53118.36,133.799395466,29.0,20.7816336812,52601,2932.65,7.38702770781,44.6374811083,5910.58,237191.673151
1027,4898,BURLINGTON,98366.16,109.174428413,29,26.4923039626,52601,4060.36,4.50650388457,36.4146836848,24811.73,131.278994709,940.88,4.9782010582,43.7816402116,BURLINGTON,20956.2,86.2395061728,29.0,25.4682709899,52601,869.77,3.57930041152,28.7604938272,-3855.53,100886.267911
1028,4899,GRAETTINGER,46135.01,66.8623333333,74,13.9018364389,51342,3982.25,5.77137681159,22.3361304348,10853.52,66.5860122699,977.5,5.99693251534,22.2269325153,GRAETTINGER,11338.05,58.443556701,74.0,14.6648797251,51342,944.75,4.86984536082,19.5030412371,484.53,60123.8989221
1029,4900,WATERLOO,169110.58,80.9528865486,7,21.1317576213,50703,9136.21,4.37348492101,27.0076926759,32458.59,71.0253610503,1754.73,3.83967177243,23.7045733042,WATERLOO,43424.54,88.4410183299,7.0,22.1409130189,50703,2180.65,4.44124236253,29.4944806517,10965.95,196108.609593
1030,4901,POLK CITY,208000.62,139.130849498,77,15.255533843,50226,15802.5,10.5702341137,46.7621337793,41972.47,121.659333333,3318.9,9.62,40.9614782609,POLK CITY,33241.43,128.345289575,77.0,15.4010737268,50226,2536.5,9.79343629344,42.8343243243,-8731.04,152951.901986
1031,4902,WATERLOO,118556.47,81.2030616438,7,22.265435531,50703,6462.23,4.42618493151,27.1044041096,27980.95,75.6241891892,1571.53,4.24737837838,25.2557567568,WATERLOO,22445.61,93.1353112033,7.0,24.0263488774,50703,1138.57,4.72435684647,31.0625311203,-5535.34,107198.488036
1032,4904,LARCHWOOD,63266.92,50.8168032129,60,16.8092474208,51241,5569.33,4.47335742972,16.9695903614,16050.1,51.1149681529,1343.99,4.28022292994,17.0758598726,LARCHWOOD,16425.13,49.7731212121,60.0,17.1580977254,51241,1507.39,4.56784848485,16.6408787879,375.03,81683.2873738
1033,4905,ROCKWELL CITY,35110.96,50.6651659452,13,11.9758369408,50579,3463.45,4.99776334776,16.9386291486,7280.25,43.0784023669,736.6,4.35857988166,14.3998224852,ROCKWELL CITY,10970.76,66.8948780488,13.0,12.6409821429,50579,1043.37,6.36201219512,22.3150609756,3690.51,58567.2991075
1034,4907,CEDAR FALLS,76134.88,86.1254298643,7,17.0648664912,50613,5855.03,6.62333710407,28.7615723982,18348.51,80.8304405286,1373.85,6.05220264317,26.991277533,CEDAR FALLS,17108.25,90.5198412698,7.0,16.0026203074,50613,1298.35,6.86957671958,30.1992063492,-1240.26,84578.3960489
1035,4908,ELKADER,42712.4,52.2156479218,22,16.968990194,52043,3406.83,4.16482885086,17.5943520782,8335.47,58.7004929577,694.25,4.88908450704,19.7506338028,ELKADER,7998.46,44.1903867403,22.0,16.6588538681,52043,642.0,3.54696132597,14.8798342541,-337.01,45970.4910575
1036,4909,ROCK VALLEY,102438.95,129.016309824,84,14.4634880653,51247,8376.0,10.5491183879,43.1457304786,24216.45,128.810904255,2062.1,10.9686170213,43.0381382979,ROCK VALLEY,23436.83,125.330641711,84.0,13.9000025465,51247,1930.0,10.320855615,41.8777005348,-779.62,111399.34531
1037,4910,WATERLOO,140829.77,118.643445661,7,20.4510206174,50702,8057.51,6.78812973884,39.6117101938,34834.96,109.200501567,2047.49,6.41846394984,36.4807836991,WATERLOO,43673.92,135.213374613,7.0,21.010900956,50702,2286.72,7.07962848297,45.1116099071,8838.96,197165.498868
1038,4911,PRINCETON,22967.99,69.3896978852,82,14.739855779,52768,2166.55,6.54546827795,23.2422960725,4956.82,62.744556962,503.24,6.37012658228,20.9882278481,PRINCETON,5430.0,71.4473684211,82.0,14.5539066405,52768,497.64,6.54789473684,23.8628947368,473.18,35085.1841894
1039,4912,ELDRIDGE,33644.12,91.9238251366,82,15.8402306141,52748,2752.1,7.5193989071,30.7543442623,8168.35,107.478289474,708.4,9.32105263158,36.0639473684,ELDRIDGE,7466.99,76.9792783505,82.0,16.275341188,52748,571.15,5.8881443299,25.7468041237,-701.36,43718.0853198
1040,4914,CEDAR FALLS,103096.05,108.294170168,7,15.4806765179,50613,7787.35,8.1799894958,36.1969537815,21634.76,104.013269231,1676.18,8.05855769231,34.7742788462,CEDAR FALLS,26521.52,113.33982906,7.0,15.234015059,50613,1970.85,8.42243589744,37.8517948718,4886.76,124472.469767
1041,4915,BETTENDORF,12066.64,67.411396648,82,17.0939921703,52722,849.5,4.74581005587,22.5104469274,4154.73,74.1916071429,320.85,5.72946428571,24.7876785714,BETTENDORF,2545.99,48.0375471698,82.0,16.2930819756,52722,183.31,3.45867924528,16.0426415094,-1608.74,22862.5551196
1042,4917,PERRY,26185.06,58.9753603604,25,16.0049065854,50220,2122.86,4.78121621622,19.7214864865,4991.85,69.33125,393.25,5.46180555556,23.1768055556,PERRY,6762.93,49.7274264706,25.0,15.3776271596,50220,549.34,4.03926470588,16.6080882353,1771.08,40734.2315111
1043,4919,ALTOONA,33026.4,97.7112426036,77,15.7306735697,50009,2430.32,7.19029585799,32.6446153846,8850.81,92.1959375,599.41,6.24385416667,30.7722916667,ALTOONA,7977.54,97.2870731707,77.0,15.130748035,50009,611.23,7.45402439024,32.4446341463,-873.27,45881.8306853
1044,4921,CEDAR RAPIDS,43811.76,66.482185129,57,19.3851717245,52404,3033.76,4.60358118361,22.1804248862,9038.79,71.7364285714,611.26,4.85126984127,23.9307936508,CEDAR RAPIDS,10927.88,64.6620118343,57.0,18.3235601278,52404,802.09,4.74609467456,21.5718934911,1889.09,58385.5707729
1045,4923,AURELIA,13165.26,164.56575,18,13.1371071429,51005,1157.7,14.47125,55.1255,3233.28,153.965714286,251.1,11.9571428571,51.4761904762,AURELIA,3267.9,171.994736842,18.0,17.853433584,51005,210.6,11.0842105263,57.6126315789,34.62,25922.0584333
1046,4924,NASHUA,53273.39,76.5422270115,19,15.5653862206,50658,4433.4,6.36982758621,25.560704023,12752.08,79.2054658385,1037.35,6.44316770186,26.4288819876,NASHUA,12781.16,61.7447342995,19.0,14.8917529331,50658,1047.55,5.06062801932,20.6033816425,29.08,66239.8965216
1047,4925,URBANDALE,31926.66,74.595,77,15.7020879139,50266,2395.67,5.59735981308,24.9517523364,7399.38,99.9916216216,530.15,7.16418918919,33.5681081081,URBANDALE,7487.22,53.8648920863,77.0,15.4518437839,50266,590.33,4.24697841727,18.0016546763,87.84,43803.8214254
1048,4926,DES MOINES,35496.26,47.4548930481,77,22.8760138146,50322,1934.98,2.58687165775,15.8375935829,5619.83,46.0641803279,272.64,2.23475409836,15.3863114754,DES MOINES,7867.62,50.4334615385,77.0,22.7701724664,50322,415.1,2.6608974359,16.8257692308,2247.79,45415.982305
1049,4927,WEST DES MOINES,29291.26,52.0271047957,77,17.561978752,50265,2092.51,3.71671403197,17.3679218472,7291.88,68.148411215,507.47,4.74271028037,22.7447663551,WEST DES MOINES,8529.98,48.1919774011,77.0,16.4839171375,50265,615.84,3.4793220339,16.0868361582,1238.1,48223.1086987
1050,4929,ADEL,19343.42,169.679122807,25,15.1975355054,50003,1375.8,12.0684210526,56.638245614,2984.82,142.134285714,207.0,9.85714285714,47.5342857143,ADEL,5946.18,138.283255814,25.0,14.0003322259,50003,438.6,10.2,46.1586046512,2961.36,37272.789875
1051,4930,BOONE,19512.18,125.078076923,8,16.9267063492,50036,1374.25,8.80929487179,41.7967307692,3024.76,112.028148148,236.85,8.77222222222,37.53,BOONE,3978.0,128.322580645,8.0,16.590952381,50036,302.55,9.75967741935,42.8903225806,953.24,28931.5101698
1052,4932,CEDAR FALLS,100284.89,105.452039958,7,16.9371570346,50613,7462.06,7.8465404837,35.3207465825,21470.05,100.798356808,1595.62,7.49117370892,33.7576056338,CEDAR FALLS,29299.39,101.733993056,7.0,19.2225116611,50613,2315.66,8.04048611111,33.9578819444,7829.34,136245.270352
1053,4933,BURLINGTON,17461.39,114.877565789,29,20.2841541353,52601,1069.7,7.0375,38.3159868421,5581.67,111.6334,327.4,6.548,37.2334,BURLINGTON,3945.24,123.28875,29.0,20.7472172619,52601,243.15,7.5984375,41.116875,-1636.43,28792.6710783
1054,4934,SPRINGVILLE,26066.48,144.013701657,57,13.3013586452,52336,2374.82,13.1205524862,48.3722099448,6220.58,117.369433962,584.12,11.0211320755,39.3371698113,SPRINGVILLE,6768.6,157.409302326,57.0,13.0692248062,52336,589.5,13.7093023256,52.8739534884,548.02,40758.2613538
1055,4935,WATERLOO,190428.73,158.16339701,7,23.2043905521,50703,9823.21,8.15881229236,52.7713704319,43359.6,158.826373626,2082.49,7.62816849817,52.9901831502,WATERLOO,21547.52,103.098181818,7.0,24.6333885124,50703,998.31,4.77660287081,34.3844019139,-21812.08,103392.321989
1056,4937,SHENANDOAH,22542.81,127.360508475,73,15.1435566317,51601,1877.1,10.6050847458,42.6062711864,5918.62,164.406111111,418.0,11.6111111111,54.9594444444,SHENANDOAH,6475.69,134.910208333,73.0,13.240297619,51601,564.2,11.7541666667,44.9979166667,557.07,39516.8890005
1057,4938,HAZLETON,40819.84,132.531948052,10,15.6078293135,50641,3018.65,9.80081168831,44.2780194805,10032.47,154.345692308,744.85,11.4592307692,51.5823076923,HAZLETON,9120.72,144.773333333,10.0,15.7601814059,50641,640.45,10.1658730159,48.3488888889,-911.75,50726.7046976
1058,4940,CAMBRIDGE,16444.11,42.4912403101,77,16.1317848088,50046,1282.72,3.31452196382,14.2242377261,3867.34,43.453258427,305.38,3.43123595506,14.5980898876,CAMBRIDGE,5189.65,35.5455479452,77.0,14.7788391218,50046,424.11,2.9048630137,11.8765068493,1322.31,34066.5646642
1059,4941,URBANDALE,78752.77,79.4679818365,77,15.9569202016,50322,5724.47,5.77645812311,26.5566094854,19509.72,92.0269811321,1422.15,6.70825471698,30.7776886792,URBANDALE,17480.09,77.0048017621,77.0,16.9091535557,50322,1210.84,5.3340969163,25.6880176211,-2029.63,86154.2790706
1060,4942,DES MOINES,29071.04,125.848658009,77,17.2172116438,50309,1865.23,8.07458874459,41.9781385281,6177.75,143.668604651,367.7,8.5511627907,47.946744186,DES MOINES,8512.21,109.130897436,77.0,16.8768131868,50309,608.95,7.80705128205,36.4012820513,2334.46,48147.7982391
1061,4943,ELDON,29348.01,86.0645454545,90,16.3543935903,52554,2428.66,7.12217008798,28.7808211144,8793.05,73.8911764706,688.2,5.78319327731,24.7088235294,ELDON,5793.4,60.3479166667,90.0,19.8442063492,52554,428.05,4.45885416667,20.1282291667,-2999.65,36625.2979213
1062,4944,MARTENSDALE,14165.42,129.957981651,91,17.1371515946,50160,1018.35,9.34266055046,43.4487155963,1897.03,126.468666667,111.0,7.4,42.168,MARTENSDALE,4231.04,128.213333333,91.0,16.2906349206,50160,306.35,9.28333333333,42.8536363636,2334.01,30003.9107717
1063,4945,OSAGE,121947.94,34.743002849,66,16.7377102835,50461,9410.13,2.68094871795,11.6145071225,29333.26,35.0038902148,2296.57,2.74053699284,11.7027684964,OSAGE,31543.33,37.596340882,66.0,17.1177303584,50461,2363.4,2.81692491061,12.5576758045,2210.07,145755.239553
1064,4947,CEDAR FALLS,267369.56,68.8387126674,7,18.7025626135,50647,21573.64,5.55449021627,23.1928733265,48283.84,66.1422465753,3661.61,5.01590410959,22.1100410959,CEDAR FALLS,64015.73,63.5076686508,7.0,19.1114108503,50647,4707.35,4.66999007937,21.3333730159,15731.89,283375.462855
1065,4948,WHEATLAND,15138.56,60.0736507937,23,14.6875252367,52777,1211.73,4.80845238095,20.0780555556,2215.44,51.5218604651,197.24,4.58697674419,17.221627907,WHEATLAND,2932.89,75.2023076923,23.0,15.8929426129,52777,210.0,5.38461538462,25.1584615385,717.45,24502.2634379
1066,4949,DAVENPORT,63474.53,79.9427329975,82,17.5047814568,52802,5177.46,6.52073047859,26.6803526448,15830.91,82.0254404145,1324.68,6.86362694301,27.3766321244,DAVENPORT,18040.54,75.1689166667,82.0,16.8695362842,52802,1532.38,6.38491666667,25.0802916667,2209.63,88529.5040047
1067,4950,CEDAR RAPIDS,46415.9,83.0338103757,57,17.0276201551,52403,3364.02,6.01792486583,27.7329338104,12913.13,102.48515873,924.89,7.3403968254,34.2451587302,CEDAR RAPIDS,12173.06,81.6983892617,57.0,16.6565067156,52403,842.05,5.65134228188,27.2617449664,-740.07,63662.7276708
1068,4952,DAVENPORT,113477.71,168.364554896,82,19.642410626,52804,6196.95,9.19428783383,56.169495549,33227.87,229.157724138,1569.3,10.8227586207,76.4270344828,DAVENPORT,28863.28,170.788639053,82.0,19.6352155537,52804,1755.65,10.3884615385,56.9604142012,-4364.59,134397.006732
1069,4953,LOST NATION,19087.02,89.6104225352,23,16.614668008,52254,1559.48,7.32150234742,29.9487323944,5154.46,90.429122807,417.24,7.32,30.1945614035,LOST NATION,5031.05,83.8508333333,23.0,20.5958015873,52254,370.29,6.1715,27.9968333333,-123.41,33394.4071577
1070,4956,CEDAR RAPIDS,61834.06,86.239972106,57,20.0880707724,52405,3876.87,5.40707112971,28.7769037657,13134.52,78.6498203593,780.14,4.67149700599,26.2634730539,CEDAR RAPIDS,12550.85,63.7098984772,57.0,20.6167318258,52405,787.81,3.99903553299,21.2455329949,-583.67,65263.8271941
1071,4957,WALL LAKE,19644.2,141.325179856,81,12.751558753,51466,1736.5,12.4928057554,47.4136690647,4830.42,142.071176471,409.5,12.0441176471,47.7364705882,WALL LAKE,5913.0,155.605263158,81.0,14.0154385965,51466,516.5,13.5921052632,52.0952631579,1082.58,37132.1707951
1072,4958,CEDAR FALLS,114916.81,56.3317696078,7,19.8239205422,50613,7423.21,3.63882843137,18.8262696078,23352.44,57.8030693069,1500.51,3.71413366337,19.3271039604,CEDAR FALLS,25832.75,54.2704831933,7.0,20.9828827668,50613,1656.13,3.47926470588,18.1077941176,2480.31,121553.416011
1073,4959,CEDAR FALLS,255254.96,149.885472695,7,17.1104614303,50613,18872.44,11.081879037,50.3044274809,54913.31,146.827032086,4121.55,11.0201871658,49.3255347594,CEDAR FALLS,43604.39,123.176242938,7.0,18.4204203659,50613,3101.77,8.76206214689,41.1913276836,-11308.92,196870.826034
1074,4960,AMES,57400.8,172.374774775,85,17.703993994,50010,5599.0,16.8138138138,57.487027027,15575.17,197.154050633,1191.75,15.085443038,65.7674683544,AMES,12233.2,140.611494253,85.0,16.9398467433,50010,1215.25,13.9683908046,46.8895402299,-3341.97,63917.6050506
1075,4962,DAVENPORT,286698.54,218.686910755,82,20.049340834,52803,18064.6,13.779252479,72.9456521739,66938.08,182.890928962,4371.19,11.9431420765,61.0009289617,DAVENPORT,48006.28,218.210363636,82.0,19.2228479437,52803,3119.72,14.1805454545,72.7851363636,-18931.8,215526.333011
1076,4967,BLUE GRASS,88714.51,26.4188534842,82,16.472701611,52726,7152.48,2.12998213222,8.82005360334,19518.46,24.9596675192,1545.17,1.97592071611,8.32895140665,BLUE GRASS,21919.59,26.5692,82.0,15.6212766386,52726,1823.65,2.21048484848,8.8656969697,2401.13,104969.179766
1077,4968,BROOKLYN,13854.84,145.840421053,79,14.6733884712,52211,1145.0,12.0526315789,48.732,3137.28,142.603636364,243.0,11.0454545455,47.6972727273,BROOKLYN,2858.16,150.429473684,79.0,14.5083709273,52211,234.0,12.3157894737,50.1694736842,-279.12,24185.5526531
1078,4969,CLEAR LAKE,664658.09,138.240035358,17,18.9406070818,50428,45946.34,9.55622712146,46.1725166389,121798.3,131.106889128,8339.98,8.97737351991,43.795123789,CLEAR LAKE,155213.45,143.185839483,17.0,19.4832777631,50428,10426.72,9.61874538745,47.7852675277,33415.15,669877.556668
1079,4970,WEST LIBERTY,72588.03,46.0000190114,70,17.462072524,52776,5492.65,3.48076679341,15.3660456274,17502.21,45.1087886598,1348.07,3.47440721649,15.0625773196,WEST LIBERTY,16231.0,51.2018927445,70.0,16.8976121692,52776,1305.78,4.11917981073,17.0771293375,-1271.21,80860.5513287
1080,4971,PLEASANT HILL,386644.5,362.026685393,77,18.1516342112,50327,27083.02,25.3586329588,121.73917603,91513.43,455.290696517,7160.02,35.6219900498,153.875970149,PLEASANT HILL,39889.64,155.212607004,77.0,16.6305569982,50327,3018.92,11.746770428,52.0863035019,-51623.79,181127.464764
1081,4972,MONONA,52943.31,44.9433870968,22,14.4430916,52159,4571.92,3.88108658744,15.030704584,12657.11,44.5672887324,1121.05,3.94735915493,14.9117605634,MONONA,12177.91,41.2810508475,22.0,14.3937078289,52159,1098.25,3.72288135593,13.7735254237,-479.2,63683.2822982
1082,4973,WEST UNION,200495.08,102.712643443,33,14.6419543736,52175,17601.13,9.01697233607,34.4172079918,36657.07,110.412861446,3086.75,9.29743975904,36.9971686747,WEST UNION,67686.41,107.780907643,33.0,14.32616697,52175,5766.25,9.18192675159,36.1820700637,31029.34,298932.052491
1083,4974,DES MOINES,53577.82,90.964040747,77,21.0123330504,50317,3251.53,5.52042444822,30.3612563667,10894.72,88.5749593496,619.96,5.04032520325,29.554796748,DES MOINES,14404.31,94.7651973684,77.0,20.9032056704,50317,902.26,5.93592105263,31.6065789474,3509.59,73118.915795
1084,4978,WATERLOO,81540.68,118.863965015,7,19.3746998591,50702,5279.69,7.69634110787,39.7328571429,26009.22,115.596533333,1623.0,7.21333333333,38.6297777778,WATERLOO,19408.32,132.93369863,7.0,16.935541422,50702,1249.4,8.55753424658,44.4384246575,-6600.9,94326.2479789
1085,4979,CEDAR RAPIDS,305501.46,110.809379761,57,24.460476335,52402,12283.72,4.45546608633,36.9559049692,60119.64,83.4995,2391.66,3.32175,27.8585416667,CEDAR RAPIDS,9042.04,192.383829787,57.0,21.1689361702,52402,406.6,8.65106382979,64.1680851064,-51077.6,50393.2535461
1086,4980,WASHBURN,22965.48,168.863823529,7,17.4649509804,50702,1717.65,12.6297794118,56.355,5577.72,139.443,376.65,9.41625,46.5045,WASHBURN,7078.44,164.614883721,7.0,18.9934883721,50702,475.8,11.0651162791,54.9039534884,1500.72,42071.3841901
1087,4981,TRAER,27873.52,153.151208791,86,15.2580612245,50675,2114.1,11.6159340659,51.1214285714,6038.52,147.28097561,502.5,12.256097561,49.1473170732,TRAER,9119.92,157.24,86.0,16.8208045977,50675,648.2,11.175862069,52.5120689655,3081.4,50723.3142435
1088,4982,ALTA,15627.42,138.295752212,11,12.1350316056,51002,1370.0,12.1238938053,46.1571681416,4166.31,134.397096774,363.75,11.7338709677,44.8287096774,ALTA,2204.22,116.011578947,11.0,10.2988471178,51002,229.5,12.0789473684,38.7,-1962.09,21414.1107878
1089,4983,WEST BURLINGTON,19176.8,172.763963964,29,18.277975118,52655,1321.1,11.9018018018,57.7402702703,5492.8,189.406896552,388.0,13.3793103448,63.1606896552,WEST BURLINGTON,4246.98,136.999354839,29.0,16.9371889401,52655,320.4,10.335483871,45.6980645161,-1245.82,30071.4655677
1090,4984,MUSCATINE,68674.2,37.2016251354,70,21.8567251193,52761,4409.82,2.38885157096,12.4239219935,16176.71,38.6078997613,989.5,2.361575179,12.8915274463,MUSCATINE,25010.78,42.3194247039,70.0,22.2525679456,52761,1504.66,2.54595600677,14.1161252115,8834.07,118069.851662
1091,4985,MERRILL,8271.04,96.1748837209,75,14.652751938,51038,646.7,7.51976744186,32.1424418605,1932.98,101.735789474,151.1,7.95263157895,34.0610526316,MERRILL,3694.23,76.963125,75.0,13.9385739087,51038,299.32,6.23583333333,25.71125,1761.25,27728.8737534
1092,4986,FLOYD,160077.87,165.712080745,34,18.186026823,50435,10376.46,10.7416770186,55.5205693582,51923.96,187.451119134,3812.01,13.7617689531,63.1030685921,FLOYD,68114.51,251.345055351,34.0,21.7292938252,50435,4047.53,14.9355350554,83.8119926199,16190.55,300746.36919
1093,4987,AMES,30696.14,32.1762473795,85,17.2343339502,50010,2183.17,2.28843815514,10.7487840671,8746.04,36.9031223629,602.78,2.54337552743,12.3175949367,AMES,3546.5,27.2807692308,85.0,16.9028624808,50010,274.23,2.10946153846,9.103,-5199.54,27102.7840407
1094,4988,CEDAR FALLS,523602.92,62.8348637946,7,22.2354023694,50613,31351.58,3.7623400936,21.0189463579,86581.4,53.6439900867,5240.88,3.24713754647,17.930204461,CEDAR FALLS,136201.44,63.7647191011,7.0,22.0592464516,50613,8273.19,3.87321629213,21.3073501873,49620.04,589303.374851
1095,4989,IOWA CITY,13997.71,82.8266863905,52,17.9420003837,52240,973.38,5.75964497041,27.6571005917,4052.83,79.467254902,282.38,5.5368627451,26.5594117647,IOWA CITY,4599.79,76.6631666667,52.0,15.7148571429,52240,339.65,5.66083333333,25.5808333333,546.96,31566.6981647
1096,4991,ELKADER,27516.25,147.145721925,22,16.6078214922,52043,1930.67,10.3244385027,49.163315508,9344.65,113.959146341,663.17,8.08743902439,38.0697560976,ELKADER,8265.72,179.689565217,22.0,17.4561904762,52043,495.0,10.7608695652,59.9208695652,-1078.93,47103.1569794
1097,4993,KEOKUK,96675.58,96.2904183267,56,15.8087973981,52632,7315.35,7.28620517928,32.1366733068,23703.37,100.014219409,1736.05,7.32510548523,33.3555696203,KEOKUK,25940.71,96.433866171,56.0,15.6890246061,52632,1951.55,7.25483271375,32.1791821561,2237.34,122010.957779
1098,4995,HARLAN,55344.05,82.2348439822,83,13.4586794525,51537,5039.59,7.48824665676,27.4672511144,11940.41,90.4576515152,1121.7,8.49772727273,30.2182575758,HARLAN,12093.72,40.4472240803,83.0,17.1827091604,51537,1114.78,3.72836120401,13.501270903,153.31,63326.4793948
1099,4996,DUBUQUE,11008.54,104.843238095,31,24.9461285638,52001,509.9,4.85619047619,34.972952381,3196.47,91.3277142857,134.37,3.83914285714,30.4602857143,DUBUQUE,2381.51,103.543913043,31.0,23.622173913,52001,104.75,4.55434782609,34.5226086957,-814.96,22165.4777761
1100,4997,DES MOINES,205395.72,128.45260788,77,15.714333512,50309,17320.55,10.8321138211,42.9086241401,38637.06,124.234919614,3316.16,10.6628938907,41.5063344051,DES MOINES,58791.02,127.253290043,77.0,17.035321651,50309,4976.7,10.7720779221,42.4733982684,20153.96,261232.789173
1101,4998,LAKE CITY,113056.28,109.127683398,13,12.6327670528,51449,10328.25,9.96935328185,36.5330598456,26467.31,103.793372549,2455.25,9.62843137255,34.7194901961,LAKE CITY,26726.5,110.898340249,13.0,13.2946216163,51449,2338.25,9.70228215768,37.0918672199,259.19,125341.188845
1102,4999,CLARKSVILLE,22343.13,75.2293939394,12,16.4014405412,50619,1878.02,6.3232996633,25.2224915825,6321.03,83.1714473684,528.45,6.95328947368,27.8743421053,CLARKSVILLE,4721.28,76.1496774194,12.0,14.5724942396,50619,432.79,6.98048387097,25.4966129032,-1599.75,32081.5809861
1103,5000,NEVADA,23760.35,118.210696517,85,13.9605140962,50201,1834.5,9.12686567164,39.4957711443,3823.62,115.867272727,315.6,9.56363636364,38.7709090909,NEVADA,4933.44,126.498461538,85.0,15.04,50201,353.1,9.05384615385,42.1948717949,1109.82,32980.7293883
1104,5001,INDEPENDENCE,157188.37,62.1543574535,10,18.2240932296,50644,12724.58,5.031466983,20.8931593515,27428.62,48.460459364,2052.16,3.62572438163,16.1786219081,INDEPENDENCE,41010.66,54.3187549669,10.0,18.4369387782,50644,3311.86,4.38656953642,18.221218543,13582.04,185878.4232
1105,5003,DAVENPORT,252310.05,150.184553571,82,21.2697948976,52804,15254.96,9.08033333333,50.0991666667,43661.43,120.279421488,2768.71,7.62730027548,40.1215702479,DAVENPORT,62935.63,148.083835294,82.0,19.0100289253,52804,4191.95,9.86341176471,49.3884470588,19274.2,278797.926142
1106,5004,IDA GROVE,140129.63,113.007766129,47,13.583187404,51445,12225.2,9.85903225806,37.858733871,37039.84,106.743054755,3478.25,10.0237752161,35.772795389,IDA GROVE,26642.94,167.565660377,47.0,12.7103953279,51445,2391.0,15.0377358491,56.4728301887,-10396.9,124987.055924
1107,5005,LAURENS,89785.75,67.1044469357,76,12.7912895046,50554,8849.07,6.61365470852,22.4567713004,23479.66,66.5146175637,2374.35,6.72620396601,22.2898300283,LAURENS,22700.83,68.1706606607,76.0,12.831012441,50554,2144.5,6.43993993994,22.7735135135,-778.83,108280.127625
1108,5006,DUBUQUE,7751.06,73.8196190476,31,23.0444698461,52001,441.7,4.20666666667,24.7000952381,1536.82,80.8852631579,83.28,4.38315789474,27.2889473684,DUBUQUE,1284.1,58.3681818182,31.0,24.0470562771,52001,73.39,3.33590909091,19.46,-252.72,17514.5801136
1109,5007,DENVER,98626.75,97.1692118227,9,13.6224724373,50622,8436.0,8.31133004926,32.604137931,20802.28,90.0531601732,1822.5,7.88961038961,30.1628138528,DENVER,23553.66,89.5576425856,9.0,14.0436963607,50622,2005.65,7.62604562738,29.9955513308,2751.38,111894.478737
1110,5009,CORALVILLE,43042.15,112.97152231,52,31.4944878765,52241,1613.1,4.23385826772,37.6764829396,8317.3,126.01969697,316.5,4.79545454545,42.0172727273,CORALVILLE,10833.78,100.312777778,52.0,30.5190320462,52241,381.76,3.53481481481,33.4911111111,2516.48,57986.7686205
1111,5010,SAC CITY,88979.94,79.5173726542,81,13.2893210349,50583,8835.47,7.89586237712,26.7337712243,18022.32,80.8175784753,1882.05,8.43968609865,27.142735426,SAC CITY,22154.13,73.3580463576,81.0,13.1527041943,50583,2165.99,7.17215231788,24.5941390728,4131.81,105963.176119
1112,5011,WILLIAMSBURG,42139.27,73.5414834206,48,17.7838199119,52361,2911.31,5.08082024433,24.6118324607,8575.69,107.196125,572.45,7.155625,35.786875,WILLIAMSBURG,9910.88,76.2375384615,48.0,16.4956630037,52361,699.0,5.37692307692,25.4771538462,1335.19,54075.4561186
